point_id,X_value,Y_value
673,-0.9296619621248434,-1.3962554590222112
674,-0.9996585910950715,-1.4038667009962715
675,-1.0698624697762766,-1.4043031335014737
676,-1.139877631271998,-1.3960600871317101
677,-1.2092320937676706,-1.377608590518257
678,-1.277378023297525,-1.3474529304273934
679,-1.3436951339071967,-1.304202456345039
680,-1.4074979977393212,-1.2466555120994165
681,-1.4680477764718765,-1.173892684251804
682,-1.5245687355461743,-1.085372231657789
683,-1.576269402955943,-0.9810204681371503
684,-1.622367930347042,-0.8613066736635279
685,-1.6621205800755063,-0.7272923500537862
686,-1.6948518382611175,-0.5806449712254789
687,-1.7199841549575101,-0.4236092350528727
688,-1.7370651360503386,-0.25893266494053946
689,-1.7457898942373427,-0.08974808818928232
690,-1.746016616931224,0.08057901786684867
691,-1.7377738875362143,0.24862516253117736
692,-1.7212590672444008,0.41108911433814066
693,-1.696827886937562,0.5649605844855417
694,-1.6649762280770508,0.7076618308591639
695,-1.6263157536605712,0.8371506920453406
696,-1.5815454925197554,0.9519788778316092
697,-1.5314216513150067,1.0513051609737858
698,-1.4767278036948508,1.134867968985182
699,-1.4182473011183172,1.2029256665035117
700,-1.356739262975261,1.25617467827514
701,-1.292918995258534,1.2956558837979109
702,-1.2274431824261027,1.3226586376013727
703,-1.160899773575642,1.3386298886824273
704,-1.0938021697976197,1.3450936118616137
705,-1.026587116250641,1.3435835320716476
706,-0.9596155952315253,1.3355902627882321
707,-0.8931760074115732,1.322522478300254
708,-0.8274889688709712,1.3056807864277353
709,-0.7627131354497756,1.286242403081786
710,-0.6989515668329959,1.2652545231041818
711,-0.6362582480605569,1.2436343146825766
712,-0.5746444860859397,1.2221736368387486
713,-0.5140849866359527,1.2015468843162667
714,-0.4545234887317403,1.1823206232276637
715,-0.3958778939722807,1.1649639832580916
716,-0.3380448764148305,1.1498590331029603
717,-0.2809039860819216,1.137310568922154
718,-0.224321285493698,1.1275549266436453
719,-0.16815257620652166,1.1207675569655877
720,-0.11224628124395261,1.117069194439517
721,-0.056446056588519714,1.11653052457954
722,-0.0005932082209515327,1.1191752924032077
723,0.05547100661825573,1.124981824237568
724,0.11190311425059969,1.133882953883331
725,0.16885511632718683,1.1457643399867767
726,0.22647205659016226,1.16046122743314
727,0.2848893884869086,1.1777536406852718
728,0.34423006419735147,1.1973601015050759
729,0.404601275470091,1.2189299971679983
730,0.46609078377377977,1.242034777576083
731,0.5287627837872281,1.2661582578677781
732,0.5926532738179439,1.2906865325053845
733,0.6577649249921146,1.3148980863285384
734,0.7240614590285244,1.3379548407382496
735,0.7914616795097533,1.35889569452834
736,0.8598331896431263,1.3766331408503802
737,0.9289861238529639,1.3899556043750303
738,0.998667142202146,1.3975367215453338
739,1.0685541152909523,1.3979539513768713
740,1.1382520123164486,1.389718505492636
741,1.207290608836808,1.3713182487763016
742,1.2751246816011366,1.3412746606005552
743,1.3411374066109514,1.2982137322585796
744,1.404647612961553,1.2409489399406404
745,1.4649214117647142,1.1685730961095222
746,1.5211885293972658,1.0805525265432365
747,1.5726632250707955,0.9768161077034576
748,1.6185693496797622,0.8578290775022348
749,1.6581684810268813,0.7246416079348628
750,1.6907896678568057,0.5789024317086339
751,1.7158588154710959,0.42283061756158896
752,1.7329255524152347,0.25914254946893606
753,1.741685362728485,0.09093628926425784
754,1.7419950263439532,-0.0784586300003604
755,1.7338799479407943,-0.24565324137516292
756,1.7175326713908925,-0.40737689845501507
757,1.6933027250352521,-0.5606439283363158
758,1.6616787379017142,-0.7028938163274613
759,1.6232644587783525,-0.8320936106862795
760,1.5787507405002994,-0.9467963554298553
761,1.5288857279504002,-1.0461551172257328
762,1.4744453687165608,-1.129896873062859
763,1.4162060702667396,-1.198264353889823
764,1.3549208604528151,-1.2519358079539937
765,1.29129989360581,-1.2919329028470548
766,1.225995661420929,-1.3195260224374326
767,1.159592840663151,-1.3361443710591048
768,1.0926024026951389,-1.3432960630988724
769,1.0254593994427355,-1.3425012397123988
770,0.958523738680248,-1.3352393405923353
771,0.8920832455047345,-1.3229102336797594
772,0.8263583447226434,-1.3068079082434154
773,0.7615077823456307,-1.2881048940184723
774,0.6976349002409665,-1.2678453326105397
775,0.6347940838187569,-1.246944667098119
776,0.5729971001495731,-1.2261940462789784
777,0.5122191310476403,-1.20626790444066
778,0.4524043747865581,-1.18773333763414
779,0.3934711595819081,-1.1710602695994774
780,0.3353165443311106,-1.1566316196953539
781,0.27782042361057496,-1.1447529044588944
782,0.2208491753939986,-1.1356608740370622
783,0.16425890713351388,-1.1295309144704733
784,0.1078983665753345,-1.1264830432831412
785,0.05161159040300492,-1.1265863930920086
786,-0.004759632073322098,-1.1298621206508954
787,-0.061373400498090556,-1.1362847093440647
788,-0.11838536977061735,-1.145781648528702
789,-0.1759463599243692,-1.1582314875702493
790,-0.23419982736052594,-1.1734602944903363
791,-0.2932791215850696,-1.191236537841826
792,-0.3533044474184543,-1.2112644815947946
793,-0.4143794613985035,-1.2331762138495812
794,-0.47658744292915345,-1.2565225544079819
795,-0.5399869878929593,-1.2807631439472562
796,-0.604607193284858,-1.3052561877648967
797,-0.6704423372501263,-1.329248586697872
798,-0.7374461014912226,-1.3518674044560537
799,-0.8055254156541293,-1.3721137596013948
800,-0.8745340799987953,-1.388860657369294
801,-0.9442664371770336,-1.4008567705936983
802,-1.0144514045468087,-1.4067378221312465
803,-1.0847473172811088,-1.405048005708901
804,-1.1547381343898266,-1.3942732632369157
805,-1.223931637574908,-1.3728881323351485
806,-1.2917603304846372,-1.339416955393581
807,-1.3575857531822024,-1.2925090687614733
808,-1.4207068556268054,-1.2310254454107006
809,-1.4803729085804818,-1.1541332927427288
810,-1.535801207117606,-1.0614010420980042
811,-1.586199352137505,-0.9528858760051163
812,-1.6307915154686627,-0.8292031875634056
813,-1.668847501272196,-0.6915677546731475
814,-1.6997129661508596,-0.5417972961172057
815,-1.7228387271771881,-0.3822723152920541
816,-1.7378069442557058,-0.21585029699844605
817,-1.7443519244692551,-0.04573829737008176
818,-1.742373711688246,0.12466673470505155
819,-1.731943175788456,0.2919557209434845
820,-1.713298117333423,0.4528864277879341
821,-1.6868307377347915,0.6045468886252119
822,-1.6530676896856353,0.7444878397348412
823,-1.6126444424998072,0.8708151496058073
824,-1.5662761940197036,0.982236382704661
825,-1.5147275639866264,1.0780630730729213
826,-1.458783176289244,1.158174234261634
827,-1.3992208552108532,1.2229499753042699
828,-1.3367886683241763,1.273185613210388
829,-1.2721865342045737,1.309996584902909
830,-1.2060526228916197,1.3347230685483953
831,-1.138954379934047,1.348841257170685
832,-1.0713837183137027,1.353885914189835
833,-1.0037557406457547,1.3513866752474597
834,-0.9364102890276045,1.3428187722528195
835,-0.8696156036206872,1.3295675653169465
836,-0.8035734422158521,1.3129053172214247
837,-0.7384250945631171,1.2939782466672913
838,-0.6742578284376011,1.273801737836475
839,-0.6111114193472027,1.2532616457428825
840,-0.5489844983425283,1.233119895283076
841,-0.48784054563318036,1.214022808408808
842,-0.42761342693202486,1.1965109105467076
843,-0.3682124234733397,1.1810292424751885
844,-0.30952674964986004,1.1679374518295182
845,-0.2514295831207105,1.1575191400996467
846,-0.19378165376416068,1.1499900982171933
847,-0.13643445581581282,1.145505205192033
848,-0.0792331497793,1.1441638071888043
849,-0.022019236211155077,1.146013503121359
850,0.035366917329250104,1.1510522807550658
851,0.0930836170038392,1.15922896400491
852,0.15128536004492588,1.1704419795063246
853,0.21012025084476008,1.1845364349629999
854,0.2697272286762642,1.2012995472460257
855,0.33023302710077407,1.2204544856508988
856,0.39174878877410596,1.2416527501231123
857,0.4543662646807166,1.2644652617613228
858,0.5181535456143407,1.2883725107467152
859,0.5831502836104688,1.312754164645662
860,0.6493623929962554,1.3368787979150984
861,0.7167562633758502,1.359894653262863
862,0.7852525563040824,1.3808225344236702
863,0.8547197275695041,1.3985523138083367
864,0.9249675080234179,1.4118448490448232
865,0.9957406541312374,1.4193412686883247
866,1.0667133862208276,1.4195818456403355
867,1.1374850639502339,1.4110366614931376
868,1.2075777250868742,1.3921496254466696
869,1.2764361783200855,1.3613973624043314
870,1.3434314125050986,1.3173626386277024
871,1.4078680236718497,1.258820521929639
872,1.4689961581249074,1.1848338105811274
873,1.5260283726208232,1.0948510764078516
874,1.5781612503238847,0.9887993212020488
875,1.6246013323141595,0.8671607664247132
876,1.6645942465428234,0.7310230763975992
877,1.6974554809532403,0.5820930653277152
878,1.7226007563578016,0.42266640984067994
879,1.7395737307975472,0.2555504079632461
880,1.748068697860882,0.08394247836491309
881,1.7479462744043743,-0.08872723398510671
882,1.7392406034872006,-0.2589754472060185
883,1.722157377633498,-0.42345056037623574
884,1.6970628606112503,-0.5791049044371476
885,1.664464963202837,-0.7233385418889634
886,1.6249880900331823,-0.854102955480002
887,1.5793439485294316,-0.9699585520244486
888,1.5283006524898328,-1.0700857908292423
889,1.4726523345026816,-1.1542549242417008
890,1.413191126759447,-1.2227630569524417
891,1.3506828877707229,-1.276349038641441
892,1.285847512601552,-1.3160969387857728
893,1.2193441473324278,-1.3433377192760336
894,1.151761200419646,-1.3595566171830624
895,1.083610727470439,-1.3663114268337426
896,1.0153265613813232,-1.3651646797571197
897,0.9472654617364481,-1.3576306444275457
898,0.879710548748229,-1.345136719166488
899,0.8128763375433908,-1.3289976836339061
900,0.7469147778232856,-1.3104009142530428
901,0.6819218037703876,-1.2904003103227997
902,0.6179440156466599,-1.2699168027255239
903,0.5549852113587167,-1.2497435251582185
904,0.49301257813877025,-1.2305540055104476
905,0.43196242691593484,-1.212912032692021
906,0.37174541847053055,-1.1972821596188492
907,0.31225125805805165,-1.1840400480788817
908,0.2533528983063052,-1.1734821085166396
909,0.19491027660286808,-1.165834009469064
910,0.13677366756131226,-1.1612578043541733
911,0.07878671813542897,-1.1598575310183077
912,0.020789240070460777,-1.1616831334455635
913,-0.03738014963555843,-1.1667326676613214
914,-0.0958814532035355,-1.1749527803750266
915,-0.15487069837208212,-1.1862374135195148
916,-0.21449723621005562,-1.200424763976344
917,-0.2749008431920238,-1.217292545631153
918,-0.3362085455997293,-1.2365516060647663
919,-0.39853108689766725,-1.2578380456443954
920,-0.461958968261467,-1.2807040550775932
921,-0.5265580045657763,-1.3046077897587582
922,-0.5923643607705092,-1.3289027893394136
923,-0.6593790646090515,-1.3528276462112212
924,-0.7275620237286264,-1.3754968313605311
925,-0.7968256393364774,-1.395893949677229
926,-0.8670281819444499,-1.4128689883475427
927,-0.9379671576532871,-1.4251413552030745
928,-1.0093730172992832,-1.4313108996665833
929,-1.0809036708416917,-1.4298791346317168
930,-1.1521403513845379,-1.419282782784619
931,-1.22258551051525,-1.3979416098361759
932,-1.2916634784240322,-1.3643210710944476
933,-1.358724628174358,-1.317010282404001
934,-1.4230537620200097,-1.2548118295025044
935,-1.4838832226185015,-1.176840800138738
936,-1.5404110267221598,-1.082624375409
937,-1.5918238088829815,-0.972194413169541
938,-1.6373240038472856,-0.8461613256574112
939,-1.6761600110043156,-0.7057586881020164
940,-1.7076576525832257,-0.5528484478230064
941,-1.7312507561439454,-0.3898800693387163
942,-1.746508488489022,-0.21980158598482563
943,-1.753157120673893,-0.045926705327731625
944,-1.7510942357877668,0.1282325024149491
945,-1.7403940346211466,0.29915182525404227
946,-1.7213032187009607,0.4634825143851861
947,-1.6942278496424765,0.6182220504719248
948,-1.6597124270562662,0.7608525602450318
949,-1.6184130911978063,0.8894361260566626
950,-1.5710672557486576,1.0026621489693026
951,-1.5184620501060515,1.099847948373164
952,-1.461403788789358,1.1808988070865816
953,-1.4006902583458285,1.246237051215862
954,-1.3370870838898015,1.2967111332693102
955,-1.2713089158971724,1.3334956985490016
956,-1.2040056371866,1.3579918582577042
957,-1.135753391402169,1.3717351260699708
958,-1.0670499206491848,1.3763152740288824
959,-0.998313551944935,1.3733110094339769
960,-0.9298850657585516,1.3642398616917455
961,-0.8620317031567601,1.350522441902919
962,-0.7949526338024233,1.3334594257889667
963,-0.728785298201179,1.3142191208603469
964,-0.6636121580066471,1.293833334252963
965,-0.5994674871149319,1.273199436884049
966,-0.5363439465887069,1.2530866799624771
967,-0.4741987714172432,1.2341451791115916
968,-0.4129594689487676,1.2169162731092946
969,-0.35252898706111396,1.2018432703432642
970,-0.2927903496066526,1.1892818329426913
971,-0.23361079394378254,1.1795094841620963
972,-0.1748454688967793,1.172733913108255
973,-0.11634074251560983,1.169099745111775
974,-0.05793722003112223,1.16869369686577
975,0.0005274562723867823,1.1715480268280305
976,0.05921593391409678,1.1776422039603018
977,0.11828851603264952,1.18690278141359
978,0.17790047650282784,1.1992014746859616
979,0.23819923453111372,1.2143514638469723
980,0.29932130074173857,1.2321019774145616
981,0.3613889118844736,1.252131252881166
982,0.4245062756395652,1.2740380368864115
983,0.4887553607112008,1.2973319043790608
984,0.554191181503346,1.321422791573472
985,0.620836550197853,1.3456103144655178
986,0.6886763062918208,1.369073698493097
987,0.7576510841948255,1.3908634138404226
988,0.8276507275004219,1.4098958618141384
989,0.8985075499308446,1.4249528697857703
990,0.9699897397408365,1.434688012277471
991,1.041795288301234,1.4376419298303686
992,1.1135469580965496,1.4322690024933094
993,1.1847889187885823,1.4169774745489507
994,1.25498574898881,1.3901842662031276
995,1.3235245604005208,1.3503854376685844
996,1.3897210158939663,1.296240830016511
997,1.4528298774312038,1.2266697181486295
998,1.5120604786347907,1.140952352264935
999,1.5665972959324557,1.0388288170331743
1000,1.615625135583296,0.9205856861152101
1001,1.6583581653229742,0.7871187623703506
1002,1.6940712097522919,0.6399614591650638
1003,1.7221314439709723,0.48126940904150495
1004,1.74202810096573,0.3137569327186997
1005,1.7533978007763211,0.14058576679730017
1006,1.756043258870622,-0.03478701108463178
1007,1.7499436270751692,-0.20878921380773396
1008,1.735255471224703,-0.37792502050432875
1009,1.7123042758254237,-0.5389592650400683
1010,1.681567313912508,-0.6890765205543276
1011,1.6436494597265834,-0.8260020021302026
1012,1.5992541238399822,-0.9480754784619091
1013,1.5491517094951825,-1.0542764294318174
1014,1.4941479617159328,-1.1442042858260504
1015,1.4350542694961181,-1.2180217611663486
1016,1.3726615112986127,-1.2763719769212196
1017,1.307718428208502,-1.320280982800661
1018,1.240915036590691,-1.351055411284115
1019,1.1728711096885789,-1.370184660395769
1020,1.1041292711202457,-1.3792529715362476
1021,1.0351521698075368,-1.3798655212300093
1022,0.9663229694791382,-1.3735897681700604
1023,0.8979483698373664,-1.36191197664387
1024,0.8302634698547756,-1.3462076177208142
1025,0.7634377840537282,-1.3277236017601088
1026,0.6975819123370669,-1.3075701332204923
1027,0.6327544150154499,-1.2867198907344564
1028,0.5689685944239453,-1.26601247762909
1029,0.5061989583719505,-1.246162345416375
1030,0.4443872314199843,-1.227768742475675
1031,0.38344784448585234,-1.211326509556385
1032,0.32327288163808204,-1.1972368720180115
1033,0.2637365010317761,-1.1858175838306118
1034,0.2046988752227825,-1.1773119854034921
1035,0.14600971203471255,-1.17189667467474
1036,0.0875114310410698,-1.1696875993447795
1037,0.02904207750446708,-1.1707444519527381
1038,-0.029561939558557723,-1.1750732992911719
1039,-0.08846319450984422,-1.1826274249463573
1040,-0.14782059235366038,-1.1933063370639885
1041,-0.20778661792786662,-1.206953002217169
1042,-0.26850440408909904,-1.2233493097067594
1043,-0.33010453120834715,-1.2422098437206452
1044,-0.3927014747117833,-1.263174106583992
1045,-0.45638963013669964,-1.2857973945204875
1046,-0.5212388543234533,-1.3095406541040295
1047,-0.5872894845370317,-1.3337598142490072
1048,-0.6545468262555364,-1.3576952852389867
1049,-0.7229751368528373,-1.3804625445213463
1050,-0.7924911911942415,-1.4010450619741142
1051,-0.8629575883247554,-1.4182911305840216
1052,-0.934176030273356,-1.4309164293948393
1053,-1.0058809167246299,-1.4375144948330374
1054,-1.0777337117880963,-1.4365773975186902
1055,-1.1493186446418902,-1.4265287890296796
1056,-1.2201404084331864,-1.4057712673871383
1057,-1.2896246114049053,-1.3727489164523337
1058,-1.357121725598936,-1.326025256703284
1059,-1.4219152931901182,-1.2643738222392593
1060,-1.483234863868463,-1.1868778674817364
1061,-1.540274038932557,-1.0930317812687989
1062,-1.5922134158836947,-0.9828355079331152
1063,-1.638247865993712,-0.8568709350626531
1064,-1.6776169393070823,-0.716348991235422
1065,-1.7096366747686091,-0.5631173857462987
1066,-1.7337306558523844,-0.3996216670949299
1067,-1.7494578972236314,-0.2288174695181537
1068,-1.7565351873057216,-0.054037639717610955
1069,-1.7548518572970386,0.12117592224316806
1070,-1.7444755696187584,0.29326064040067645
1071,-1.7256485584530286,0.45882382634134755
1072,-1.6987746853516976,0.6148166992797157
1073,-1.6643985466128581,0.7586763007700432
1074,-1.6231785389036122,0.8884238023962201
1075,-1.5758562189987382,1.0027142304808743
1076,-1.5232243856655343,1.100838559520684
1077,-1.4660961226266929,1.1826843738111685
1078,-1.4052766641533394,1.24866461026766
1079,-1.3415393545097456,1.2996259779324142
1080,-1.2756064793790471,1.3367477057013348
1081,-1.2081352128526508,1.3614401978918016
1082,-1.1397084251425345,1.3752516260184506
1083,-1.0708299073172345,1.3797864194432778
1084,-1.001923270171617,1.3766387809184126
1085,-0.9333338086014159,1.3673416621898578
1086,-0.8653325197836449,1.3533303275220134
1087,-0.7981216283774372,1.335918923734245
1088,-0.7318409895716111,1.3162877534686255
1089,-0.6665749192694099,1.2954790782401697
1090,-0.6023590644205087,1.274399184471412
1091,-0.539187047256061,1.2538247962175213
1092,-0.47701672613264817,1.2344122077707829
1093,-0.4157759499976126,1.2167078126573208
1094,-0.3553677797712136,1.2011590361620328
1095,-0.29567516691846035,1.1881249228699027
1096,-0.23656512310361594,1.177885842298044
1097,-0.17789243513302558,1.1706519494832814
1098,-0.11950299257803018,1.166570156923226
1099,-0.061236808950875986,1.1657294792695732
1100,-0.002930817078874118,1.1681646463985735
1101,0.05557847229794663,1.17385794227
1102,0.11445235630018763,1.1827392584113015
1103,0.17384728714980902,1.19468434346704
1104,0.233912084921037,1.2095112894235414
1105,0.2947849318752635,1.2269752905134084
1106,0.356590064472747,1.2467617753050821
1107,0.4194340840862063,1.2684780726970486
1108,0.48340181950946487,1.2916438596506172
1109,0.5485516890263119,1.3156807767151673
1110,0.6149105350245223,1.3399017770293655
1111,0.6824679348172619,1.3635009800723958
1112,0.7511700369008562,1.3855450702616656
1113,0.8209130339795232,1.4049676090293548
1114,0.8915364624967111,1.420567923840256
1115,0.9628165955786693,1.4310165233047585
1116,1.0344603163104127,1.4348692748444727
1117,1.1060999711370378,1.430592616516578
1118,1.1772897983058754,1.4166018474844544
1119,1.2475046336928846,1.3913142119470088
1120,1.3161416518166913,1.3532171231715238
1121,1.382525892871527,1.300951231418614
1122,1.445920219271341,1.2334042627990607
1123,1.505540188157546,1.149812263221856
1124,1.5605739579352882,1.0498585235071267
1125,1.6102069101436824,0.9337619759055802
1126,1.6536501864838844,0.8023430045510354
1127,1.6901717200196116,0.6570561010090077
1128,1.7191278723550434,0.49998005118299277
1129,1.7399933954770148,0.33376042917042725
1130,1.7523873205301572,0.16150412723290297
1131,1.756092485900878,-0.013367797281545586
1132,1.7510669087827266,-0.18729707160144513
1133,1.7374459054838238,-0.35677852399992277
1134,1.7155347458539647,-0.5185454090195982
1135,1.6857925527660274,-0.669731736613985
1136,1.6488089607574028,-0.8079978640170904
1137,1.6052756205211303,-0.9316100585238551
1138,1.5559549441932812,-1.0394714407965389
1139,1.5016484639311412,-1.131107477362184
1140,1.4431669014831958,-1.206613589953215
1141,1.3813035858968488,-1.266575325740049
1142,1.3168123197599997,-1.3119723458174923
1143,1.2503902113540626,-1.3440768175204292
1144,1.1826655494708131,-1.3643549181143926
1145,1.1141903789794005,-1.374377857774392
1146,1.0454372012813378,-1.3757463311004465
1147,0.9767990733999603,-1.370030148670633
1148,0.9085923419541364,-1.3587230614994423
1149,0.8410612779955418,-1.3432115883650124
1150,0.774383958934262,-1.3247559326532632
1151,0.7086788497017633,-1.3044807534350478
1152,0.6440116388177644,-1.283373537262033
1153,0.5804020229775994,-1.2622884529784772
1154,0.5178301894432566,-1.2419539163287283
1155,0.45624286475036985,-1.222982329305938
1156,0.3955588459423222,-1.2058808251765474
1157,0.3356739892976829,-1.1910621146665057
1158,0.2764656686437593,-1.1788547787547217
1159,0.2177967430461834,-1.1695125456166153
1160,0.15951909300850328,-1.1632222402376569
1161,0.10147679692018409,-1.1601102056077142
1162,0.043509027525385865,-1.1602470726013816
1163,-0.014547247132196461,-1.1636508079211076
1164,-0.0728546719998774,-1.1702879916171192
1165,-0.13157293071546378,-1.1800733460160944
1166,-0.19085610627356578,-1.1928674751452966
1167,-0.2508498833491277,-1.2084728752655058
1168,-0.31168850935087616,-1.2266282660786074
1169,-0.37349143243875377,-1.247001345845027
1170,-0.4363595417131257,-1.2691801565708045
1171,-0.5003709466911969,-1.292663332233026
1172,-0.5655762495885496,-1.3168496475386386
1173,-0.6319932892606079,-1.3410274674314067
1174,-0.6996013734294054,-1.3643649438085699
1175,-0.768335063586612,-1.3859020634545103
1176,-0.8380776335578148,-1.4045459300523113
1177,-0.9086544094160649,-1.419071036941151
1178,-0.9798262886309337,-1.4281265493990014
1179,-1.0512838539048044,-1.4302528249672612
1180,-1.122642575497736,-1.4239093263352303
1181,-1.193439741222651,-1.4075160052809155
1182,-1.2631338157495187,-1.3795096250767656
1183,-1.3311070422031384,-1.3384148398931706
1184,-1.3966718483631084,-1.2829296074163512
1185,-1.459081915300927,-1.2120206291675508
1186,-1.5175480725386086,-1.125023644675215
1187,-1.5712592203593978,-1.0217403928252162
1188,-1.6194077705984475,-0.902521890369191
1189,-1.6612186892840923,-0.7683270915112079
1190,-1.6959806334323813,-0.6207463217978308
1191,-1.723077195309195,-0.46198104598500955
1192,-1.7420159388582317,-0.2947757708549644
1193,-1.7524528627578944,-0.12230339481246319
1194,-1.7542100988094567,0.05198858207457977
1195,-1.747285221032029,0.22455802890336352
1196,-1.7318512440579767,0.3919574450530424
1197,-1.7082473177578525,0.5510141014092054
1198,-1.676961005270975,0.6989841505055657
1199,-1.6386037902952917,0.8336676536740554
1200,-1.5938819867068144,0.9534770232349783
1201,-1.5435654180643559,1.0574575286082866
1202,-1.4884562171118554,1.1452640502593925
1203,-1.429359690802625,1.2171023595272594
1204,-1.367058800039362,1.2736456223644863
1205,-1.3022931942617977,1.3159371716184713
1206,-1.2357432340099126,1.3452897271306508
1207,-1.1680189629570727,1.3631892797707548
1208,-1.0996536440680242,1.371209353237408
1209,-1.031101238882022,1.3709391396019865
1210,-0.9627371135266145,1.3639267592140432
1211,-0.8948611889117664,1.351637449008053
1212,-0.8277028460506538,1.3354252492760486
1213,-0.7614269439665342,1.3165162381358804
1214,-0.6961404355158864,1.2960010721700808
1215,-0.6318991710560442,1.274834626960916
1216,-0.5687145884937279,1.2538407424231461
1217,-0.5065600532220722,1.2337201353379128
1218,-0.44537678899257366,1.215060463581949
1219,-0.38507925279722127,1.198347060773475
1220,-0.3255599805972347,1.1839736304960502
1221,-0.26669390963935624,1.1722523110181293
1222,-0.20834222573079003,1.1634226719293195
1223,-0.150355793597064,1.1576593549748018
1224,-0.09257824094988139,1.1550781595593553
1225,-0.0348487834006676,1.1557405146274697
1226,0.022995135787381563,1.1596562079682773
1227,0.0811152966788731,1.1667843880564883
1228,0.13967016013014755,1.177032812873997
1229,0.19881224474376832,1.1902553537057923
1230,0.2586853354338106,1.2062477866001602
1231,0.3194214404056017,1.2247419344788029
1232,0.3811374165599811,1.2453982727431665
1233,0.44393119058031527,1.267797180933497
1234,0.5078775131000879,1.291429115790878
1235,0.5730232046216046,1.315684172822175
1236,0.6393818818189196,1.3398416540797016
1237,0.7069281625563806,1.3630603797688305
1238,0.7755914669175292,1.3843712041129306
1239,0.8452494690256692,1.402672546370001
1240,0.915721494732332,1.4167314835865126
1241,0.9867621196663934,1.4251917305840334
1242,1.0580553957998675,1.426591120346639
1243,1.1292102324126285,1.419390643639703
1244,1.1997575613335116,1.4020169972408396
1245,1.2691499909984514,1.3729199483295345
1246,1.3367647090398849,1.3306446961704363
1247,1.4019103457448545,1.2739174328940066
1248,1.4638383692342636,1.2017413381725641
1249,1.521759433942795,1.1134960346062082
1250,1.5748645999967454,1.0090331183918984
1251,1.6223510387352231,0.8887569975041983
1252,1.6634511645564174,0.7536803515910381
1253,1.6974636964672032,0.6054436159785535
1254,1.72378461296163,0.4462906127302781
1255,1.7419357053582456,0.27899658260857524
1256,1.7515883781520074,0.10675040972285556
1257,1.7525805579661708,-0.06700106752535857
1258,1.7449251549609954,-0.23873339764581958
1259,1.7288092354657267,-0.4050323897280971
1260,1.7045840019560432,-0.5627714536939525
1261,1.6727465226288147,-0.7092618014429621
1262,1.6339149049805692,-0.8423629777946312
1263,1.5887990943359493,-0.9605468566578627
1264,1.5381696663019166,-1.0629141914428226
1265,1.482826891856642,-1.149168284963406
1266,1.4235720196443928,-1.2195542886608977
1267,1.361182228342294,-1.2747747562014542
1268,1.2963901711266927,-1.3158924453551677
1269,1.2298684727126485,-1.3442303293787685
1270,1.1622191337038466,-1.3612767169347184
1271,1.093967423138564,-1.3686010669545368
1272,1.0255596415056414,-1.3677836917809005
1273,0.9573640212336636,-1.360360534249399
1274,0.889674015520334,-1.3477826539748043
1275,0.8227132720611682,-1.3313890122211838
1276,0.7566416760316335,-1.3123905524202906
1277,0.6915619517952082,-1.29186335926956
1278,0.6275264232506649,-1.270748708990425
1279,0.5645436481508808,-1.2498580127095145
1280,0.5025847124054856,-1.2298809775891526
1281,0.4415890689665339,-1.2113955754837646
1282,0.38146985548604395,-1.1948787461431472
1283,0.3221186764096507,-1.1807170149214206
1284,0.2634098693261025,-1.1692164369853526
1285,0.20520430001849133,-1.1606114565035972
1286,0.14735274778206353,-1.1550724060234412
1287,0.08969895377000367,-1.1527114718035767
1288,0.03208241197921945,-1.1535870198335616
1289,-0.02565901400382655,-1.157706217546833
1290,-0.08368656188795598,-1.1650259248522257
1291,-0.14215804181362934,-1.175451854050263
1292,-0.2012252239726179,-1.1888359853204202
1293,-0.26103105258838366,-1.2049722897908242
1294,-0.32170660595131073,-1.2235908125817174
1295,-0.3833677217399738,-1.2443502317940587
1296,-0.4461112156292351,-1.2668290772442683
1297,-0.5100106346046221,-1.2905159132412591
1298,-0.5751115014428622,-1.3147989045066837
1299,-0.6414260348813282,-1.3389553954743045
1300,-0.7089273651654894,-1.3621423529148373
1301,-0.7775433214821432,-1.3833888406259116
1302,-0.8471499193277527,-1.4015919121265454
1303,-0.9175647630076306,-1.4155176870172066
1304,-0.9885406720928104,-1.4238096438124126
1305,-1.0597599549887515,-1.4250063555566603
1306,-1.130829849435756,-1.4175708012213508
1307,-1.2012797482092394,-1.399933175245909
1308,-1.2705609299190508,-1.3705485845119756
1309,-1.3380495947951383,-1.32796931964199
1310,-1.4030537570902082,-1.27093094883157
1311,-1.4648248151037992,-1.1984477444935222
1312,-1.5225739256655555,-1.1099120881135058
1313,-1.5754933331110572,-1.0051893819814806
1314,-1.622782085832795,-0.8846981361057541
1315,-1.6636751704083856,-0.7494644339590516
1316,-1.6974745089290397,-0.601140391182166
1317,-1.7235798023438111,-0.44197869871157125
1318,-1.7415169158788772,-0.27475971577351743
1319,-1.7509614807427267,-0.10267302953988817
1320,-1.7517555621632859,0.07083843683345556
1321,-1.7439159034930065,0.24225857418179436
1322,-1.727632888963124,0.40818534655041816
1323,-1.7032603548144096,0.5655071634584534
1324,-1.6712972089331455,0.7115518464740885
1325,-1.6323625550416399,0.844195918369239
1326,-1.5871665016573173,0.9619273896737085
1327,-1.536479019547943,1.0638613366075094
1328,-1.4810991229925423,1.1497128956206932
1329,-1.4218262805458024,1.2197361674376967
1330,-1.3594355218142269,1.2746397305279087
1331,-1.2946571154074178,1.31548958263847
1332,-1.22816120494765,1.3436095032998847
